"line_number","x","y","UTC_Timestamp","seconds","epoch_time_in_seconds_start"
"0","18.038617886178862","68.64837398373983","1659370070.203","0","1659370070.203"
"0","18.038617886178862","68.64837398373983","1659370070.21","0.007",""
"0","18.038617886178862","68.64837398373983","1659370070.216","0.013",""
"0","17.98780487804878","68.69918699186992","1659370070.226","0.023",""
"0","17.98780487804878","68.69918699186992","1659370070.23","0.027",""
"0","17.9369918699187","68.69918699186992","1659370070.242","0.039",""
"0","17.9369918699187","68.69918699186992","1659370070.246","0.043",""
"0","17.9369918699187","68.69918699186992","1659370070.255","0.052",""
"0","17.9369918699187","68.69918699186992","1659370070.263","0.06",""
"0","17.9369918699187","68.69918699186992","1659370070.272","0.069",""
"0","17.9369918699187","68.69918699186992","1659370070.28","0.077",""
"0","17.9369918699187","68.69918699186992","1659370070.289","0.086",""
"0","17.9369918699187","68.69918699186992","1659370070.297","0.094",""
"0","17.9369918699187","68.69918699186992","1659370070.305","0.102",""
"0","17.9369918699187","68.64837398373983","1659370070.314","0.111",""
"0","17.9369918699187","68.54674796747967","1659370070.322","0.119",""
"0","17.9369918699187","68.4959349593496","1659370070.33","0.127",""
"0","17.9369918699187","68.39430894308943","1659370070.339","0.136",""
"0","17.9369918699187","68.29268292682927","1659370070.347","0.144",""
"0","17.9369918699187","68.14024390243902","1659370070.355","0.152",""
"0","17.9369918699187","67.98780487804878","1659370070.363","0.16",""
"0","17.9369918699187","67.78455284552845","1659370070.371","0.168",""
"0","17.9369918699187","67.58130081300814","1659370070.38","0.177",""
"0","17.9369918699187","67.27642276422765","1659370070.388","0.185",""
"0","17.9369918699187","67.02235772357724","1659370070.397","0.194",""
"0","17.9369918699187","66.76829268292683","1659370070.405","0.202",""
"0","17.9369918699187","66.41260162601625","1659370070.414","0.211",""
"0","17.9369918699187","66.10772357723577","1659370070.422","0.219",""
"0","17.9369918699187","65.7520325203252","1659370070.43","0.227",""
"0","17.9369918699187","65.39634146341464","1659370070.439","0.236",""
"0","17.9369918699187","65.04065040650406","1659370070.447","0.244",""
"0","17.88617886178862","64.6341463414634","1659370070.456","0.253",""
"0","17.88617886178862","64.27845528455285","1659370070.464","0.261",""
"0","17.88617886178862","63.922764227642276","1659370070.472","0.269",""
"0","17.835365853658537","63.56707317073171","1659370070.48","0.277",""
"0","17.835365853658537","63.109756097560975","1659370070.489","0.286",""
"0","17.835365853658537","62.75406504065041","1659370070.497","0.294",""
"0","17.784552845528456","62.39837398373984","1659370070.505","0.302",""
"0","17.784552845528456","62.042682926829265","1659370070.514","0.311",""
"0","17.784552845528456","61.73780487804878","1659370070.522","0.319",""
"0","17.733739837398375","61.331300813008134","1659370070.53","0.327",""
"0","17.733739837398375","60.92479674796748","1659370070.539","0.336",""
"0","17.733739837398375","60.56910569105691","1659370070.547","0.344",""
"0","17.733739837398375","60.21341463414634","1659370070.556","0.353",""
"0","17.733739837398375","59.857723577235774","1659370070.564","0.361",""
"0","17.733739837398375","59.552845528455286","1659370070.572","0.369",""
"0","17.733739837398375","59.197154471544714","1659370070.581","0.378",""
"0","17.733739837398375","58.739837398373986","1659370070.589","0.386",""
"0","17.733739837398375","58.38414634146341","1659370070.597","0.394",""
"0","17.733739837398375","57.97764227642276","1659370070.606","0.403",""
"0","17.733739837398375","57.52032520325203","1659370070.614","0.411",""
"0","17.682926829268293","57.01219512195122","1659370070.622","0.419",""
"0","17.682926829268293","56.50406504065041","1659370070.631","0.428",""
"0","17.632113821138212","55.99593495934959","1659370070.639","0.436",""
"0","17.632113821138212","55.58943089430895","1659370070.647","0.444",""
"0","17.58130081300813","55.18292682926829","1659370070.656","0.453",""
"0","17.58130081300813","54.72560975609756","1659370070.664","0.461",""
"0","17.58130081300813","54.31910569105691","1659370070.672","0.469",""
"0","17.58130081300813","53.91260162601626","1659370070.681","0.478",""
"0","17.58130081300813","53.45528455284553","1659370070.689","0.486",""
"0","17.58130081300813","52.9979674796748","1659370070.697","0.494",""
"0","17.58130081300813","52.540650406504064","1659370070.706","0.503",""
"0","17.58130081300813","52.08333333333333","1659370070.714","0.511",""
"0","17.632113821138212","51.6260162601626","1659370070.722","0.519",""
"0","17.632113821138212","51.168699186991866","1659370070.731","0.528",""
"0","17.632113821138212","50.66056910569105","1659370070.739","0.536",""
"0","17.632113821138212","50.15243902439025","1659370070.747","0.544",""
"0","17.682926829268293","49.644308943089435","1659370070.755","0.552",""
"0","17.682926829268293","49.18699186991869","1659370070.764","0.561",""
"0","17.733739837398375","48.67886178861789","1659370070.772","0.569",""
"0","17.733739837398375","48.22154471544715","1659370070.781","0.578",""
"0","17.784552845528456","47.713414634146346","1659370070.789","0.586",""
"0","17.835365853658537","47.30691056910569","1659370070.797","0.594",""
"0","17.835365853658537","46.84959349593496","1659370070.806","0.603",""
"0","17.88617886178862","46.34146341463414","1659370070.814","0.611",""
"0","17.9369918699187","45.833333333333336","1659370070.822","0.619",""
"0","17.98780487804878","45.27439024390244","1659370070.831","0.628",""
"0","18.038617886178862","44.766260162601625","1659370070.839","0.636",""
"0","18.089430894308943","44.3089430894309","1659370070.847","0.644",""
"0","18.089430894308943","43.80081300813008","1659370070.856","0.653",""
"0","18.140243902439025","43.29268292682927","1659370070.864","0.661",""
"0","18.191056910569106","42.83536585365854","1659370070.873","0.67",""
"0","18.241869918699187","42.42886178861789","1659370070.881","0.678",""
"0","18.241869918699187","42.02235772357723","1659370070.889","0.686",""
"0","18.29268292682927","41.61585365853659","1659370070.898","0.695",""
"0","18.34349593495935","41.260162601626014","1659370070.906","0.703",""
